user,login_count,pcs_used,avg_login_hour,anomaly,anomaly_score,risk_score,risk_level
CPP2909,218,1,7.536697247706422,1,0.13654849374163675,86.34515062583633,HIGH
CPR1800,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
CPT1533,637,1,9.17425431711146,1,0.16535249723341156,83.46475027665885,HIGH
CQA3849,203,1,7.517241379310345,1,0.12780892654369996,87.21910734563001,HIGH
CQC0997,356,1,7.01685393258427,1,0.2307927550960262,76.92072449039738,MEDIUM
CQH1505,356,1,7.084269662921348,1,0.22586774115718555,77.41322588428145,MEDIUM
CQS2883,804,26,10.289800995024876,1,0.06311716489131036,93.68828351086897,HIGH
CRC0348,579,36,8.675302245250432,1,0.064559239539836,93.5440760460164,HIGH
CRC0595,356,1,7.567415730337078,1,0.2360444687917687,76.39555312082314,MEDIUM
CRC2747,356,1,7.019662921348314,1,0.23087583988095361,76.91241601190464,MEDIUM
CRE2652,303,1,7.518151815181518,1,0.16432769826454868,83.56723017354513,HIGH
CRH3848,356,1,7.530898876404494,1,0.23969406449240965,76.03059355075902,MEDIUM
CRJ3070,356,1,7.098314606741573,1,0.22801917965091922,77.19808203490808,MEDIUM
CRL2357,717,1,10.211994421199442,1,0.10367755972814724,89.63224402718528,HIGH
CRL3842,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
CRM0139,570,97,8.836842105263157,1,0.01968123141998923,98.03187685800108,HIGH
CRP1186,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
CRP1915,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
CRP2489,457,91,9.192560175054703,1,0.0463206918164325,95.36793081835675,HIGH
CRP3682,712,14,10.348314606741573,1,0.08795079949815798,91.2049200501842,HIGH
CRT2273,356,1,7.00561797752809,1,0.23310934725052962,76.68906527494703,MEDIUM
CSB0827,356,1,7.558988764044944,1,0.23649559912606022,76.35044008739398,MEDIUM
CSB1660,369,14,6.105691056910569,-1,-0.005871045525998042,100.58710455259981,HIGH
CSB2910,681,43,9.701908957415563,1,0.10127950907247935,89.87204909275206,HIGH
CSB3932,654,22,9.597859327217126,1,0.13052031090758043,86.94796890924195,HIGH
CSC0233,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
CSC3074,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
CSE1265,356,1,7.519662921348314,1,0.23887607582343323,76.11239241765668,MEDIUM
CSG0135,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
CSG1600,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
CSL0428,667,1,9.365817091454272,1,0.14980210924498266,85.01978907550173,HIGH
CSL2055,713,64,9.771388499298736,1,0.10655290335711426,89.34470966428859,HIGH
CSM1212,412,54,8.131067961165048,1,0.052744665921870104,94.72553340781299,HIGH
CSM1554,716,74,9.879888268156424,1,0.10509610791894719,89.49038920810528,HIGH
CSM1565,356,1,7.533707865168539,1,0.23888854504854146,76.11114549514586,MEDIUM
CSM2819,417,55,7.884892086330935,1,0.041598247345405404,95.84017526545946,HIGH
CSM3502,687,1,10.24599708879185,1,0.11459369563648403,88.54063043635159,HIGH
CSP0483,355,1,7.0,1,0.2185637006207965,78.14362993792034,MEDIUM
CSP2186,659,23,9.110773899848256,1,0.1187090861305014,88.12909138694987,HIGH
CSP3434,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
CSR0612,356,1,7.544943820224719,1,0.23873000494167523,76.12699950583249,MEDIUM
CSR1682,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
CSR3140,436,13,9.571100917431192,1,0.0824639212210832,91.75360787789168,HIGH
CSR3225,386,31,7.375647668393782,1,0.05150668237442502,94.8493317625575,HIGH
CSS1313,379,1,7.649076517150395,1,0.20672708792170985,79.32729120782902,MEDIUM
CST2863,356,1,7.553370786516854,1,0.23811081413126334,76.18891858687367,MEDIUM
CSV3305,356,1,7.544943820224719,1,0.23873000494167523,76.12699950583249,MEDIUM
CSW3811,266,1,8.0,1,0.15070242806975687,84.92975719302432,HIGH
CTB3481,651,17,9.572964669738864,1,0.13527252656105782,86.47274734389421,HIGH
CTC0421,631,1,9.085578446909668,1,0.16464173214082956,83.53582678591704,HIGH
CTC0859,336,16,10.05952380952381,1,0.03530614056054682,96.46938594394531,HIGH
CTD1850,355,1,8.0,1,0.23044746192669618,76.95525380733038,MEDIUM
CTG3770,356,1,7.567415730337078,1,0.2360444687917687,76.39555312082314,MEDIUM
CTH0626,740,89,9.555405405405406,1,0.10533299988113964,89.46670001188603,HIGH
CTH0737,632,1,8.876582278481013,1,0.14166560854881638,85.83343914511836,HIGH
CTH0915,663,1,9.615384615384617,1,0.149843963124416,85.01560368755841,HIGH
CTH2220,633,1,8.450236966824644,1,0.11685728358432002,88.314271641568,HIGH
CTH3020,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
CTJ0669,356,1,7.514044943820225,1,0.23794647173503142,76.20535282649685,MEDIUM
CTJ2794,471,95,8.233545647558387,1,0.012841478905041948,98.7158521094958,HIGH
CTK0947,356,1,8.224719101123595,1,0.20771259712573714,79.22874028742628,MEDIUM
CTM1961,356,1,6.0,1,0.07720912728755003,92.279087271245,HIGH
CTP2225,880,132,9.827272727272728,-1,-0.012423915295224242,101.24239152952241,HIGH
CTP3877,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
CTW2038,139,1,10.007194244604316,1,0.021080855319642433,97.89191446803575,HIGH
CUL3015,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
CUM2335,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
CUP2764,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
CUQ3097,356,1,6.502808988764045,1,0.14504129945585192,85.49587005441481,HIGH
CVB2703,728,89,10.244505494505496,1,0.09364447648083557,90.63555235191644,HIGH
CWA2549,174,1,7.551724137931035,1,0.11399777262005184,88.60022273799481,HIGH
CWA2554,764,30,10.065445026178011,1,0.09439767605295213,90.56023239470478,HIGH
CWB1463,356,1,8.53370786516854,1,0.1865223038313879,81.34776961686121,HIGH
CWC0490,678,39,10.029498525073748,1,0.10593365110552955,89.40663488944705,HIGH
CWF1289,355,1,7.538028169014084,1,0.23253566441009282,76.74643355899072,MEDIUM
CWH0038,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
CWH3033,356,1,7.530898876404494,1,0.23969406449240965,76.03059355075902,MEDIUM
CWH3487,356,1,7.544943820224719,1,0.23873000494167523,76.12699950583249,MEDIUM
CWK2870,659,23,9.597875569044009,1,0.13012314445569373,86.98768555443063,HIGH
CWL0561,356,1,7.514044943820225,1,0.23794647173503142,76.20535282649685,MEDIUM
CWP1829,356,1,7.530898876404494,1,0.23969406449240965,76.03059355075902,MEDIUM
CWR0043,1375,883,11.059636363636365,-1,-0.15032580806009788,115.0325808060098,HIGH
CWR0117,356,1,7.00561797752809,1,0.23310934725052962,76.68906527494703,MEDIUM
CWT3747,356,1,7.553370786516854,1,0.23811081413126334,76.18891858687367,MEDIUM
CXB2183,356,1,7.042134831460674,1,0.22983074585724822,77.01692541427518,MEDIUM
CXK3433,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
CXM1821,593,1,8.344013490725127,1,0.1132557174905533,88.67442825094467,HIGH
CYO1575,743,107,10.05114401076716,1,0.08512919500213101,91.4870804997869,HIGH
CZB3718,356,1,6.547752808988764,1,0.15023806375387094,84.9761936246129,HIGH
CZT2970,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DAB0166,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
DAB2580,377,22,8.342175066312997,1,0.09996878901161615,90.00312109883839,HIGH
DAB3255,482,79,10.155601659751037,1,0.04113726349077207,95.88627365092279,HIGH
DAD1785,77,4,9.25974025974026,-1,-0.007883032532558065,100.7883032532558,HIGH
DAD2620,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
DAE1437,985,126,10.435532994923856,-1,-0.04914403349619523,104.91440334961952,HIGH
DAF3096,99,1,6.424242424242424,1,0.000660257224997074,99.9339742775003,HIGH
DAH2506,397,1,8.942065491183879,1,0.15522888660918804,84.4771113390812,HIGH
DAH3324,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DAH3331,356,1,7.235955056179775,1,0.22433625454498757,77.56637454550123,MEDIUM
DAL1943,355,1,7.0,1,0.2185637006207965,78.14362993792034,MEDIUM
DAM0096,415,60,8.250602409638555,1,0.0437654003447141,95.6234599655286,HIGH
DAM2705,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DAM2837,356,1,6.533707865168539,1,0.1507395602724953,84.92604397275048,HIGH
DAM2954,639,1,10.57433489827856,1,0.09780558367510167,90.21944163248983,HIGH
DAM3359,356,1,7.530898876404494,1,0.23969406449240965,76.03059355075902,MEDIUM
DAM3691,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DAR0388,400,37,7.2525,1,0.037602005675227756,96.23979943247723,HIGH
DAR0709,857,1,9.035005834305718,1,0.048385142088120836,95.16148579118791,HIGH
DAR3637,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DAS1955,147,1,6.0,-1,-0.022362783871203717,102.23627838712036,HIGH
DAS3775,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DAT1981,337,37,11.270029673590503,-1,-0.05355383994682217,105.35538399468223,HIGH
DBB3846,633,1,9.50078988941548,1,0.1665276111510965,83.34723888489034,HIGH
DBC1073,356,1,8.044943820224718,1,0.22644709818383624,77.35529018161638,MEDIUM
DBC1152,356,1,7.547752808988764,1,0.23873000494167523,76.12699950583249,MEDIUM
DBC3871,805,91,9.344099378881989,1,0.07347305529942871,92.65269447005713,HIGH
DBF3582,665,26,9.374436090225563,1,0.12236435270191909,87.76356472980808,HIGH
DBF3635,891,135,9.54769921436588,-1,-0.009022161499546266,100.90221614995463,HIGH
DBG0477,707,10,10.724186704384724,1,0.055187928576170164,94.48120714238298,HIGH
DBG3320,356,1,7.544943820224719,1,0.23873000494167523,76.12699950583249,MEDIUM
DBG3727,356,1,6.533707865168539,1,0.1507395602724953,84.92604397275048,HIGH
DBH1596,450,88,7.908888888888889,1,0.016527890099568676,98.34721099004314,HIGH
DBL2605,356,1,7.547752808988764,1,0.23873000494167523,76.12699950583249,MEDIUM
DBR1558,176,1,9.551136363636363,1,0.033923460396491856,96.60765396035082,HIGH
DBR1798,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DBS0880,356,1,8.014044943820224,1,0.22958195550112376,77.04180444988762,MEDIUM
DBS1363,356,1,7.014044943820225,1,0.2320067235655469,76.79932764344531,MEDIUM
DBT0141,783,114,10.022988505747126,1,0.05356360430894436,94.64363956910556,HIGH
DBV2736,356,1,7.01685393258427,1,0.2307927550960262,76.92072449039738,MEDIUM
DBW3679,356,1,7.542134831460674,1,0.23873000494167523,76.12699950583249,MEDIUM
DCB0401,641,1,10.15600624024961,1,0.14106278652720777,85.89372134727921,HIGH
DCB3597,229,1,8.0,1,0.13890383901124448,86.10961609887555,HIGH
DCC1431,637,1,9.907378335949764,1,0.15361673444864565,84.63832655513544,HIGH
DCC2999,665,27,8.663157894736843,1,0.07060084510739084,92.93991548926091,HIGH
DCC3689,384,28,8.393229166666666,1,0.08773506927795033,91.22649307220496,HIGH
DCF2185,356,1,7.008426966292135,1,0.23310934725052962,76.68906527494703,MEDIUM
DCG2203,356,1,6.522471910112359,1,0.14985295016161482,85.01470498383851,HIGH
DCM3288,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DCM3596,1001,27,9.92107892107892,-1,-0.005565725598809079,100.5565725598809,HIGH
DCR1531,729,84,9.363511659807957,1,0.10178481139605794,89.8215188603942,HIGH
DCW0174,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DCW1901,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DCW2405,759,55,10.446640316205531,1,0.0693965441805332,93.06034558194668,HIGH
DDC0980,758,111,9.478891820580476,1,0.07998399054556554,92.00160094544346,HIGH
DDF2937,324,1,8.50925925925926,1,0.16300549630311895,83.69945036968811,HIGH
DDG0528,629,1,9.942766295707472,1,0.15678700001597284,84.32129999840272,HIGH
DDG1703,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DDG1822,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DDH1041,622,1,9.840836012861736,1,0.14288402155567026,85.71159784443297,HIGH
DDL3007,356,1,7.00561797752809,1,0.23310934725052962,76.68906527494703,MEDIUM
DDS3149,356,1,7.502808988764045,1,0.23771556849268038,76.22844315073196,MEDIUM
DDW3361,356,1,7.51685393258427,1,0.23887607582343323,76.11239241765668,MEDIUM
DEF0998,637,1,10.080062794348509,1,0.15097598241631377,84.90240175836863,HIGH
DEL0913,356,1,7.51685393258427,1,0.23887607582343323,76.11239241765668,MEDIUM
DEN0236,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DEP0163,752,108,9.775265957446807,1,0.08810324293715677,91.18967570628432,HIGH
DER0400,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DER2162,480,112,8.60625,-1,-0.019406081326041047,101.9406081326041,HIGH
DEY2638,356,1,7.51123595505618,1,0.23730878241838854,76.26912175816113,MEDIUM
DFC2060,529,1,8.516068052930057,1,0.12236644048448397,87.7633559515516,HIGH
DFC3287,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DFH1681,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DFM2933,654,21,9.619266055045872,1,0.1263728500138026,87.36271499861974,HIGH
DFP3615,697,59,9.332855093256814,1,0.09734826775592326,90.26517322440768,HIGH
DFW1467,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DGE3194,257,1,7.01556420233463,1,0.12417240462305312,87.58275953769468,HIGH
DGG3429,370,42,8.475675675675676,1,0.058357152727835815,94.16428472721641,HIGH
DGH3295,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DGN3358,430,19,8.05813953488372,1,0.10405368877471871,89.59463112252813,HIGH
DGQ3744,390,26,7.88974358974359,1,0.0910887908337703,90.89112091662297,HIGH
DGS1079,633,1,10.14691943127962,1,0.14345015054307253,85.65498494569275,HIGH
DHB2364,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DHC1989,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DHG0533,685,52,10.04087591240876,1,0.10012966137759327,89.98703386224068,HIGH
DHG0962,663,20,10.242835595776771,1,0.11361239745193152,88.63876025480685,HIGH
DHG1830,725,76,9.928275862068965,1,0.10791391280968066,89.20860871903193,HIGH
DHK0367,373,12,7.630026809651475,1,0.11782439877635154,88.21756012236484,HIGH
DHL2219,633,1,8.507109004739336,1,0.1208180783143859,87.9181921685614,HIGH
DHM1476,356,1,7.02808988764045,1,0.23114948928027074,76.88505107197292,MEDIUM
DHR2541,631,1,9.541996830427893,1,0.16789802556052152,83.21019744394785,HIGH
DHS2419,820,115,9.473170731707317,1,0.03840471914585386,96.15952808541462,HIGH
DIA0731,356,1,8.058988764044944,1,0.2257599062560946,77.42400937439054,MEDIUM
DIP3310,637,1,9.543171114599684,1,0.16873223789966624,83.12677621003337,HIGH
DIR3921,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DIW1749,356,1,7.51123595505618,1,0.23730878241838854,76.26912175816113,MEDIUM
DJA0740,825,43,9.18909090909091,1,0.058140785687849306,94.18592143121506,HIGH
DJB1236,348,17,9.637931034482758,1,0.049290406153636335,95.07095938463637,HIGH
DJB2983,230,1,8.0,1,0.1399987267720415,86.00012732279585,HIGH
DJC0073,356,1,7.522471910112359,1,0.23887607582343323,76.11239241765668,MEDIUM
DJF0760,356,1,8.51123595505618,1,0.1911857803333834,80.88142196666166,HIGH
DJF2329,730,84,9.16027397260274,1,0.08211937395716035,91.78806260428397,HIGH
DJF2576,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DJF3394,633,1,10.497630331753555,1,0.11059409827221583,88.94059017277843,HIGH
DJH0971,761,125,9.387647831800264,1,0.03048986441661994,96.951013558338,HIGH
DJH1506,692,11,9.358381502890174,1,0.11452498182142906,88.54750181785708,HIGH
DJP2420,186,1,7.0,1,0.08411556407475113,91.5884435925249,HIGH
DJP3230,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DJR2389,356,1,7.544943820224719,1,0.23873000494167523,76.12699950583249,MEDIUM
DJS1127,875,1,10.253714285714286,1,0.03568608282104635,96.43139171789537,HIGH
DJS1271,627,1,9.562998405103668,1,0.16803729488401792,83.19627051159821,HIGH
DKB0260,461,96,9.494577006507592,1,0.043261741829949685,95.67382581700502,HIGH
DKD2409,395,1,8.99240506329114,1,0.15508812193880595,84.4911878061194,HIGH
DKE0797,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DKF2721,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DKM2980,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DKP0671,630,1,9.468253968253968,1,0.16855794821284287,83.14420517871571,HIGH
DKR0027,356,1,8.00561797752809,1,0.23422143147121466,76.57785685287854,MEDIUM
DKR0860,431,9,8.34338747099768,1,0.11665046771742477,88.33495322825753,HIGH
DKS1509,356,1,7.112359550561798,1,0.2244278970448665,77.55721029551334,MEDIUM
DKW1659,356,1,6.0,1,0.07720912728755003,92.279087271245,HIGH
DLC2903,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DLG2673,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DLM0608,356,1,7.530898876404494,1,0.23969406449240965,76.03059355075902,MEDIUM
DLM1680,777,102,9.498069498069498,1,0.08808638674714409,91.1913613252856,HIGH
DLM2440,1686,922,10.880782918149466,-1,-0.16598973911717918,116.59897391171792,HIGH
DLM2826,631,1,8.530903328050712,1,0.12050998149816516,87.94900185018348,HIGH
DLP1445,356,1,8.525280898876405,1,0.19007548785488682,80.99245121451132,HIGH
DLR1423,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DLW2729,333,1,6.516516516516517,1,0.11732205907121512,88.26779409287849,HIGH
DMA3455,356,1,8.036516853932584,1,0.22644709818383624,77.35529018161638,MEDIUM
DMB1429,753,108,10.201859229747676,1,0.08272160676079227,91.72783932392076,HIGH
DMB2533,355,1,7.523943661971831,1,0.23193315871555087,76.80668412844491,MEDIUM
DMC1438,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DMC1766,1411,909,10.637136782423813,-1,-0.13249753862734404,113.2497538627344,HIGH
DMD0486,356,1,7.230337078651686,1,0.22433625454498757,77.56637454550123,MEDIUM
DMG1298,356,1,7.522471910112359,1,0.23887607582343323,76.11239241765668,MEDIUM
DMH0011,477,1,6.0,1,0.024825851829371248,97.51741481706287,HIGH
DMH1232,652,22,9.970858895705522,1,0.12612946374655865,87.38705362534414,HIGH
DMJ1815,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DMM2063,157,1,8.0,1,0.1118044514390607,88.81955485609393,HIGH
DMR0336,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DMR2518,356,1,7.514044943820225,1,0.23794647173503142,76.20535282649685,MEDIUM
DMS1977,518,1,10.14092664092664,1,0.09748844981710036,90.25115501828996,HIGH
DMS3400,636,1,10.492138364779874,1,0.10997040220078119,89.00295977992188,HIGH
DMW2128,658,19,9.151975683890578,1,0.12253121360973929,87.74687863902606,HIGH
DNB1999,695,66,9.588489208633094,1,0.1067292008491254,89.32707991508747,HIGH
DNB2574,436,1,8.314220183486238,1,0.16220216898538858,83.77978310146115,HIGH
DNB3545,197,1,10.065989847715736,1,0.028472371653179063,97.1527628346821,HIGH
DND3309,356,1,7.533707865168539,1,0.23888854504854146,76.11114549514586,MEDIUM
DNH0308,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DNM0275,453,76,7.82560706401766,1,0.02909991868755113,97.09000813124489,HIGH
DNM2823,637,1,9.167974882260596,1,0.16535249723341156,83.46475027665885,HIGH
DNM3903,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DNN0488,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DNS1758,2217,1226,11.265223274695536,-1,-0.20832065625630924,120.83206562563093,HIGH
DNS1768,1735,935,11.281268011527375,-1,-0.18841171727227002,118.84117172722699,HIGH
DNV1964,434,65,8.714285714285714,1,0.055034015678768644,94.49659843212314,HIGH
DOB2696,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DOC1734,356,1,7.51123595505618,1,0.23730878241838854,76.26912175816113,MEDIUM
DOM0586,50,1,8.0,1,0.04829560275390832,95.17043972460917,HIGH
DOS1990,731,92,9.612859097127224,1,0.09655010775481815,90.34498922451819,HIGH
DOT1898,281,1,7.099644128113879,1,0.13387158128330773,86.61284187166922,HIGH
DOW1266,356,1,7.558988764044944,1,0.23649559912606022,76.35044008739398,MEDIUM
DPC3722,637,1,8.547880690737834,1,0.12043532914265381,87.95646708573462,HIGH
DPF3215,631,1,8.0,1,0.10283616112868832,89.71638388713117,HIGH
DPF3360,35,1,7.571428571428571,1,0.04018341262267555,95.98165873773245,HIGH
DPM2971,77,10,10.246753246753247,-1,-0.04011013499870053,104.01101349987005,HIGH
DQS0752,356,1,7.053370786516854,1,0.22983074585724822,77.01692541427518,MEDIUM
DRB0202,797,1,9.010037641154328,1,0.06830364553135904,93.16963544686409,HIGH
DRB0756,356,1,8.525280898876405,1,0.19007548785488682,80.99245121451132,HIGH
DRB1780,355,1,7.0,1,0.2185637006207965,78.14362993792034,MEDIUM
DRC2296,671,1,9.540983606557376,1,0.1528977404597175,84.71022595402825,HIGH
DRD0097,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DRF1498,873,76,9.391752577319588,1,0.05071057919632449,94.92894208036755,HIGH
DRF3306,356,1,7.556179775280899,1,0.23718576904294997,76.28142309570501,MEDIUM
DRF3992,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DRH3557,769,68,9.214564369310793,1,0.08520898048438047,91.47910195156194,HIGH
DRJ0794,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DRK3644,247,1,7.0,1,0.1189322485157559,88.1067751484244,HIGH
DRM2927,356,1,7.542134831460674,1,0.23873000494167523,76.12699950583249,MEDIUM
DRN0782,363,1,7.950413223140496,1,0.22137791002141782,77.86220899785822,MEDIUM
DRS0032,356,1,7.123595505617978,1,0.22318759944942634,77.68124005505737,MEDIUM
DRW1207,630,1,9.55079365079365,1,0.16789802556052152,83.21019744394785,HIGH
DSA3620,730,88,9.468493150684932,1,0.10230900373719859,89.76909962628015,HIGH
DSB0245,419,61,7.167064439140812,1,0.011073270279373437,98.89267297206266,HIGH
DSB0307,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DSB2463,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
DSB2734,356,1,7.014044943820225,1,0.2320067235655469,76.79932764344531,MEDIUM
DSC2208,356,1,6.530898876404494,1,0.15213332640011468,84.78666735998853,HIGH
DSD1293,356,1,7.544943820224719,1,0.23873000494167523,76.12699950583249,MEDIUM
DSF2557,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DSJ1384,636,1,9.2374213836478,1,0.16041301906589067,83.95869809341093,HIGH
DSM1286,752,114,9.852393617021276,1,0.06658269127346939,93.34173087265306,HIGH
DSM2400,356,1,7.50561797752809,1,0.23730878241838854,76.26912175816113,MEDIUM
DSM3954,356,1,7.553370786516854,1,0.23811081413126334,76.18891858687367,MEDIUM
DSN3186,628,1,9.038216560509554,1,0.1606885612329978,83.93114387670022,HIGH
DSR3787,429,1,8.235431235431236,1,0.1680817798986663,83.19182201013338,HIGH
DTA2223,646,1,9.592879256965944,1,0.15844228798457072,84.15577120154293,HIGH
DTC2566,453,84,8.918322295805739,1,0.05216092285674789,94.78390771432521,HIGH
DTG1294,756,26,9.7989417989418,1,0.08635785291312598,91.36421470868741,HIGH
DTH1333,574,58,9.810104529616725,1,0.06408190013605453,93.59180998639455,HIGH
DTL2891,778,66,10.38560411311054,1,0.07974188414146333,92.02581158585367,HIGH
DTT1716,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DTU3804,735,1,9.900680272108843,1,0.11202031521950201,88.7979684780498,HIGH
DTW1276,356,1,7.533707865168539,1,0.23888854504854146,76.11114549514586,MEDIUM
DTW3549,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DWB0238,407,27,7.2899262899262895,1,0.05508834119844486,94.49116588015552,HIGH
DWB0865,355,1,8.0,1,0.23044746192669618,76.95525380733038,MEDIUM
DWB3085,760,95,10.303947368421053,1,0.09129725622701773,90.87027437729822,HIGH
DWB3415,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
DWC2994,356,1,7.01685393258427,1,0.2307927550960262,76.92072449039738,MEDIUM
DWD2621,356,1,9.0,1,0.1680023067579502,83.199769324205,HIGH
DWF2268,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
DWK2099,635,1,10.124409448818898,1,0.14596769014607974,85.40323098539201,HIGH
DWY3973,356,1,7.036516853932584,1,0.23062968849348559,76.93703115065145,MEDIUM
DXM2433,1453,987,10.83826565726084,-1,-0.1505884897701647,115.05884897701648,HIGH
DYH0315,356,1,7.160112359550562,1,0.21882058262517418,78.11794173748258,MEDIUM
DZG0889,780,106,10.282051282051285,1,0.07503807994198552,92.49619200580145,HIGH
DZW0126,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
EAB2522,356,1,7.53932584269663,1,0.2384320207622726,76.15679792377274,MEDIUM
EAH1653,658,23,8.27659574468085,1,0.054203219297773275,94.57967807022267,HIGH
EAH2882,355,1,8.0,1,0.23044746192669618,76.95525380733038,MEDIUM
EAH3107,356,1,7.036516853932584,1,0.23062968849348559,76.93703115065145,MEDIUM
EAH3550,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
EAL3873,749,71,9.456608811748998,1,0.10618556757740022,89.38144324225999,HIGH
EAM1432,632,1,9.871835443037977,1,0.1510782845049728,84.89217154950272,HIGH
EAM3642,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
EAP1555,356,1,7.52808988764045,1,0.23958933651713227,76.04106634828678,MEDIUM
EBC3242,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
EBD2562,731,83,10.254445964432284,1,0.1030407264171741,89.69592735828259,HIGH
EBH1882,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
EBS2201,761,106,9.335085413929042,1,0.07766123520576029,92.23387647942397,HIGH
ECA0976,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
ECA1221,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
ECB1341,356,1,7.553370786516854,1,0.23811081413126334,76.18891858687367,MEDIUM
ECB1683,461,27,8.127982646420824,1,0.08773247173337784,91.22675282666222,HIGH
ECM3591,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
ECS3353,479,109,8.812108559498956,1,0.007476857642755186,99.25231423572448,HIGH
EDF2361,688,53,10.247093023255816,1,0.09071320022508328,90.92867997749168,HIGH
EDJ1970,839,1,10.140643623361145,1,0.052217741321432753,94.77822586785672,HIGH
EDP1880,356,1,7.0,1,0.23439520512122386,76.56047948787761,MEDIUM
EDV1427,356,1,8.0,1,0.23519507583635496,76.4804924163645,MEDIUM
