user,login_count,pcs_used,avg_login_hour,anomaly
CIH0995,738,104,9.75338753387534,1
CIJ3941,356,1,7.550561797752809,1
CIR1367,535,103,8.794392523364486,1
CIS3471,356,1,7.514044943820225,1
CIS3505,356,1,8.042134831460674,1
CIT0310,356,1,8.0,1
CIV0935,356,1,7.0,1
CIY1654,678,51,8.41740412979351,1
CJB3470,356,1,8.0,1
CJC1433,781,98,10.306017925736237,1
CJC2371,356,1,8.019662921348315,1
CJF1934,132,5,9.469696969696969,1
CJG3002,356,1,7.519662921348314,1
CJH0382,356,1,7.550561797752809,1
CJH2330,474,1,7.356540084388186,1
CJH2411,83,1,9.024096385542167,1
CJH2921,356,1,7.525280898876405,1
CJH3136,777,1,9.571428571428571,1
CJH3630,356,1,7.0,1
CJJ1491,356,1,7.0,1
CJM0273,548,39,7.425182481751825,1
CJM0584,45,1,8.0,1
CJM2961,356,1,8.547752808988765,1
CJM3315,805,18,9.719254658385092,1
CJM3543,920,118,10.402173913043478,-1
CJS1932,356,1,7.0,1
CJS1986,356,1,9.0,1
CJT1106,356,1,7.0,1
CJW0376,638,1,9.504702194357368,1
CJW2087,356,1,7.556179775280899,1
CJY2951,356,1,8.51685393258427,1
CKB0169,356,1,7.564606741573034,1
CKB0596,803,88,10.031133250311331,1
CKB3645,669,22,9.150971599402093,1
CKB3745,629,1,9.53577106518283,1
CKC3072,356,1,8.0,1
CKC3767,356,1,7.547752808988764,1
CKD3861,94,1,7.48936170212766,1
CKG1972,356,1,8.061797752808989,1
CKG3838,356,1,7.0,1
CKH0705,383,28,7.057441253263708,1
CKH0799,355,1,8.0,1
CKH2230,356,1,7.508426966292135,1
CKH2797,355,1,7.0,1
CKL0697,652,17,8.92638036809816,1
CKL3556,379,24,7.029023746701847,1
CKM0405,356,1,7.0,1
CKM0508,104,1,7.0,1
CKP0265,356,1,8.0,1
CKP0659,501,1,9.493013972055888,1
CKP3600,399,1,9.984962406015038,1
CKR2586,235,1,10.272340425531915,1
CLA1285,356,1,7.5,1
CLC1272,356,1,7.544943820224719,1
CLD1641,356,1,7.52808988764045,1
CLE3098,356,1,6.522471910112359,1
CLG3616,356,1,7.033707865168539,1
CLH0733,356,1,8.084269662921349,1
CLM1874,356,1,7.0,1
CLM2776,726,27,9.619834710743802,1
CLR1239,232,47,8.706896551724139,-1
CLR2407,491,78,8.932790224032587,1
CLS3806,356,1,8.0,1
CMA1475,356,1,7.0,1
CMA2616,356,1,9.0,1
CMB2034,356,1,8.0,1
CMB3499,356,1,8.002808988764045,1
CMC1642,628,1,9.495222929936306,1
CMD0613,497,17,7.6579476861167,1
CMH0776,308,1,7.545454545454546,1
CMH2342,767,89,9.374185136897,1
CMH3077,356,1,8.0,1
CMM0764,938,92,10.801705756929636,-1
CMM1068,710,73,10.34788732394366,1
CMM3674,356,1,7.525280898876405,1
CMM3702,637,1,10.152276295133438,1
CMM3753,758,112,9.952506596306067,1
CMO2396,654,1,9.077981651376149,1
CMP2946,597,33,10.691792294807373,1
CMR1470,766,115,9.569190600522193,1
CMS0010,356,1,7.51123595505618,1
CMS1900,363,8,7.079889807162535,1
CMS2897,491,71,8.95723014256619,1
CMT0267,356,1,8.51123595505618,1
CMW0437,754,101,9.893899204244033,1
CNB1131,430,56,8.572093023255814,1
CNC1177,356,1,7.025280898876405,1
CND3037,1713,933,10.903093987157034,-1
CNE2161,356,1,7.52808988764045,1
CNF0212,356,1,7.205056179775281,1
CNH3475,756,108,10.333333333333334,1
CNK1711,636,1,10.180817610062894,1
CNP1183,356,1,7.109550561797753,1
CNR1031,356,1,8.0,1
CNS2548,356,1,7.514044943820225,1
CNT0946,754,106,9.297082228116713,1
CNT1188,356,1,8.0,1
CNW2408,356,1,8.0,1
COB0461,860,594,10.39186046511628,-1
COD2351,356,1,8.0,1
COK3383,356,1,8.542134831460674,1
COW3840,356,1,8.0,1
CPC0724,1014,139,10.770216962524657,-1
CPM1627,140,1,9.5,1
CPP0623,356,1,7.019662921348314,1
CPP2909,218,1,7.536697247706422,1
CPR1800,356,1,7.0,1
CPT1533,637,1,9.17425431711146,1
CQA3849,203,1,7.517241379310345,1
CQC0997,356,1,7.01685393258427,1
CQH1505,356,1,7.084269662921348,1
CQS2883,804,26,10.289800995024876,1
CRC0348,579,36,8.675302245250432,1
CRC0595,356,1,7.567415730337078,1
CRC2747,356,1,7.019662921348314,1
CRE2652,303,1,7.518151815181518,1
CRH3848,356,1,7.530898876404494,1
CRJ3070,356,1,7.098314606741573,1
CRL2357,717,1,10.211994421199442,1
CRL3842,356,1,7.0,1
CRM0139,570,97,8.836842105263157,1
CRP1186,356,1,8.0,1
CRP1915,356,1,9.0,1
CRP2489,457,91,9.192560175054703,1
CRP3682,712,14,10.348314606741573,1
CRT2273,356,1,7.00561797752809,1
CSB0827,356,1,7.558988764044944,1
CSB1660,369,14,6.105691056910569,-1
CSB2910,681,43,9.701908957415563,1
CSB3932,654,22,9.597859327217126,1
CSC0233,356,1,7.0,1
CSC3074,356,1,8.0,1
CSE1265,356,1,7.519662921348314,1
CSG0135,356,1,9.0,1
CSG1600,356,1,7.0,1
CSL0428,667,1,9.365817091454272,1
CSL2055,713,64,9.771388499298736,1
CSM1212,412,54,8.131067961165048,1
CSM1554,716,74,9.879888268156424,1
CSM1565,356,1,7.533707865168539,1
CSM2819,417,55,7.884892086330935,1
CSM3502,687,1,10.24599708879185,1
CSP0483,355,1,7.0,1
CSP2186,659,23,9.110773899848256,1
CSP3434,356,1,8.0,1
CSR0612,356,1,7.544943820224719,1
CSR1682,356,1,7.0,1
CSR3140,436,13,9.571100917431192,1
CSR3225,386,31,7.375647668393782,1
CSS1313,379,1,7.649076517150395,1
CST2863,356,1,7.553370786516854,1
CSV3305,356,1,7.544943820224719,1
CSW3811,266,1,8.0,1
CTB3481,651,17,9.572964669738864,1
CTC0421,631,1,9.085578446909668,1
CTC0859,336,16,10.05952380952381,1
CTD1850,355,1,8.0,1
CTG3770,356,1,7.567415730337078,1
CTH0626,740,89,9.555405405405406,1
CTH0737,632,1,8.876582278481013,1
CTH0915,663,1,9.615384615384617,1
CTH2220,633,1,8.450236966824644,1
CTH3020,356,1,7.0,1
CTJ0669,356,1,7.514044943820225,1
CTJ2794,471,95,8.233545647558387,1
CTK0947,356,1,8.224719101123595,1
CTM1961,356,1,6.0,1
CTP2225,880,132,9.827272727272728,-1
CTP3877,356,1,7.0,1
CTW2038,139,1,10.007194244604316,1
CUL3015,356,1,8.0,1
CUM2335,356,1,7.0,1
CUP2764,356,1,7.0,1
CUQ3097,356,1,6.502808988764045,1
CVB2703,728,89,10.244505494505496,1
CWA2549,174,1,7.551724137931035,1
CWA2554,764,30,10.065445026178011,1
CWB1463,356,1,8.53370786516854,1
CWC0490,678,39,10.029498525073748,1
CWF1289,355,1,7.538028169014084,1
CWH0038,356,1,8.0,1
CWH3033,356,1,7.530898876404494,1
CWH3487,356,1,7.544943820224719,1
CWK2870,659,23,9.597875569044009,1
CWL0561,356,1,7.514044943820225,1
CWP1829,356,1,7.530898876404494,1
CWR0043,1375,883,11.059636363636365,-1
CWR0117,356,1,7.00561797752809,1
CWT3747,356,1,7.553370786516854,1
CXB2183,356,1,7.042134831460674,1
CXK3433,356,1,8.0,1
CXM1821,593,1,8.344013490725127,1
CYO1575,743,107,10.05114401076716,1
CZB3718,356,1,6.547752808988764,1
CZT2970,356,1,8.0,1
DAB0166,356,1,9.0,1
DAB2580,377,22,8.342175066312997,1
DAB3255,482,79,10.155601659751037,1
DAD1785,77,4,9.25974025974026,-1
DAD2620,356,1,9.0,1
DAE1437,985,126,10.435532994923856,-1
DAF3096,99,1,6.424242424242424,1
DAH2506,397,1,8.942065491183879,1
DAH3324,356,1,7.0,1
DAH3331,356,1,7.235955056179775,1
DAL1943,355,1,7.0,1
DAM0096,415,60,8.250602409638555,1
DAM2705,356,1,8.0,1
DAM2837,356,1,6.533707865168539,1
DAM2954,639,1,10.57433489827856,1
DAM3359,356,1,7.530898876404494,1
DAM3691,356,1,8.0,1
DAR0388,400,37,7.2525,1
DAR0709,857,1,9.035005834305718,1
DAR3637,356,1,7.0,1
DAS1955,147,1,6.0,-1
DAS3775,356,1,8.0,1
DAT1981,337,37,11.270029673590503,-1
DBB3846,633,1,9.50078988941548,1
DBC1073,356,1,8.044943820224718,1
DBC1152,356,1,7.547752808988764,1
DBC3871,805,91,9.344099378881989,1
DBF3582,665,26,9.374436090225563,1
DBF3635,891,135,9.54769921436588,-1
DBG0477,707,10,10.724186704384724,1
DBG3320,356,1,7.544943820224719,1
DBG3727,356,1,6.533707865168539,1
DBH1596,450,88,7.908888888888889,1
DBL2605,356,1,7.547752808988764,1
DBR1558,176,1,9.551136363636363,1
DBR1798,356,1,7.0,1
DBS0880,356,1,8.014044943820224,1
DBS1363,356,1,7.014044943820225,1
DBT0141,783,114,10.022988505747126,1
DBV2736,356,1,7.01685393258427,1
DBW3679,356,1,7.542134831460674,1
DCB0401,641,1,10.15600624024961,1
DCB3597,229,1,8.0,1
DCC1431,637,1,9.907378335949764,1
DCC2999,665,27,8.663157894736843,1
DCC3689,384,28,8.393229166666666,1
DCF2185,356,1,7.008426966292135,1
DCG2203,356,1,6.522471910112359,1
DCM3288,356,1,8.0,1
DCM3596,1001,27,9.92107892107892,-1
DCR1531,729,84,9.363511659807957,1
DCW0174,356,1,7.0,1
DCW1901,356,1,7.0,1
DCW2405,759,55,10.446640316205531,1
DDC0980,758,111,9.478891820580476,1
DDF2937,324,1,8.50925925925926,1
DDG0528,629,1,9.942766295707472,1
DDG1703,356,1,7.0,1
DDG1822,356,1,8.0,1
DDH1041,622,1,9.840836012861736,1
DDL3007,356,1,7.00561797752809,1
DDS3149,356,1,7.502808988764045,1
DDW3361,356,1,7.51685393258427,1
DEF0998,637,1,10.080062794348509,1
DEL0913,356,1,7.51685393258427,1
DEN0236,356,1,7.0,1
DEP0163,752,108,9.775265957446807,1
DER0400,356,1,7.0,1
DER2162,480,112,8.60625,-1
DEY2638,356,1,7.51123595505618,1
DFC2060,529,1,8.516068052930057,1
DFC3287,356,1,8.0,1
DFH1681,356,1,7.0,1
DFM2933,654,21,9.619266055045872,1
DFP3615,697,59,9.332855093256814,1
DFW1467,356,1,7.0,1
DGE3194,257,1,7.01556420233463,1
DGG3429,370,42,8.475675675675676,1
DGH3295,356,1,8.0,1
DGN3358,430,19,8.05813953488372,1
DGQ3744,390,26,7.88974358974359,1
DGS1079,633,1,10.14691943127962,1
DHB2364,356,1,8.0,1
DHC1989,356,1,7.0,1
DHG0533,685,52,10.04087591240876,1
DHG0962,663,20,10.242835595776771,1
DHG1830,725,76,9.928275862068965,1
DHK0367,373,12,7.630026809651475,1
DHL2219,633,1,8.507109004739336,1
DHM1476,356,1,7.02808988764045,1
DHR2541,631,1,9.541996830427893,1
DHS2419,820,115,9.473170731707317,1
DIA0731,356,1,8.058988764044944,1
DIP3310,637,1,9.543171114599684,1
DIR3921,356,1,7.0,1
DIW1749,356,1,7.51123595505618,1
DJA0740,825,43,9.18909090909091,1
DJB1236,348,17,9.637931034482758,1
DJB2983,230,1,8.0,1
DJC0073,356,1,7.522471910112359,1
DJF0760,356,1,8.51123595505618,1
DJF2329,730,84,9.16027397260274,1
DJF2576,356,1,8.0,1
DJF3394,633,1,10.497630331753555,1
DJH0971,761,125,9.387647831800264,1
DJH1506,692,11,9.358381502890174,1
DJP2420,186,1,7.0,1
DJP3230,356,1,7.0,1
DJR2389,356,1,7.544943820224719,1
DJS1127,875,1,10.253714285714286,1
DJS1271,627,1,9.562998405103668,1
DKB0260,461,96,9.494577006507592,1
DKD2409,395,1,8.99240506329114,1
DKE0797,356,1,8.0,1
DKF2721,356,1,7.0,1
DKM2980,356,1,8.0,1
DKP0671,630,1,9.468253968253968,1
DKR0027,356,1,8.00561797752809,1
DKR0860,431,9,8.34338747099768,1
DKS1509,356,1,7.112359550561798,1
DKW1659,356,1,6.0,1
DLC2903,356,1,8.0,1
DLG2673,356,1,7.0,1
DLM0608,356,1,7.530898876404494,1
DLM1680,777,102,9.498069498069498,1
DLM2440,1686,922,10.880782918149466,-1
DLM2826,631,1,8.530903328050712,1
DLP1445,356,1,8.525280898876405,1
DLR1423,356,1,8.0,1
DLW2729,333,1,6.516516516516517,1
DMA3455,356,1,8.036516853932584,1
DMB1429,753,108,10.201859229747676,1
DMB2533,355,1,7.523943661971831,1
DMC1438,356,1,8.0,1
DMC1766,1411,909,10.637136782423813,-1
DMD0486,356,1,7.230337078651686,1
DMG1298,356,1,7.522471910112359,1
DMH0011,477,1,6.0,1
DMH1232,652,22,9.970858895705522,1
DMJ1815,356,1,8.0,1
DMM2063,157,1,8.0,1
DMR0336,356,1,8.0,1
DMR2518,356,1,7.514044943820225,1
DMS1977,518,1,10.14092664092664,1
DMS3400,636,1,10.492138364779874,1
DMW2128,658,19,9.151975683890578,1
DNB1999,695,66,9.588489208633094,1
DNB2574,436,1,8.314220183486238,1
DNB3545,197,1,10.065989847715736,1
DND3309,356,1,7.533707865168539,1
DNH0308,356,1,8.0,1
DNM0275,453,76,7.82560706401766,1
DNM2823,637,1,9.167974882260596,1
DNM3903,356,1,8.0,1
DNN0488,356,1,8.0,1
DNS1758,2217,1226,11.265223274695536,-1
DNS1768,1735,935,11.281268011527375,-1
DNV1964,434,65,8.714285714285714,1
DOB2696,356,1,8.0,1
DOC1734,356,1,7.51123595505618,1
DOM0586,50,1,8.0,1
DOS1990,731,92,9.612859097127224,1
DOT1898,281,1,7.099644128113879,1
DOW1266,356,1,7.558988764044944,1
DPC3722,637,1,8.547880690737834,1
DPF3215,631,1,8.0,1
DPF3360,35,1,7.571428571428571,1
DPM2971,77,10,10.246753246753247,-1
DQS0752,356,1,7.053370786516854,1
DRB0202,797,1,9.010037641154328,1
DRB0756,356,1,8.525280898876405,1
DRB1780,355,1,7.0,1
DRC2296,671,1,9.540983606557376,1
DRD0097,356,1,8.0,1
DRF1498,873,76,9.391752577319588,1
DRF3306,356,1,7.556179775280899,1
DRF3992,356,1,8.0,1
DRH3557,769,68,9.214564369310793,1
DRJ0794,356,1,8.0,1
DRK3644,247,1,7.0,1
DRM2927,356,1,7.542134831460674,1
DRN0782,363,1,7.950413223140496,1
DRS0032,356,1,7.123595505617978,1
DRW1207,630,1,9.55079365079365,1
DSA3620,730,88,9.468493150684932,1
DSB0245,419,61,7.167064439140812,1
DSB0307,356,1,8.0,1
DSB2463,356,1,9.0,1
DSB2734,356,1,7.014044943820225,1
DSC2208,356,1,6.530898876404494,1
DSD1293,356,1,7.544943820224719,1
DSF2557,356,1,8.0,1
DSJ1384,636,1,9.2374213836478,1
DSM1286,752,114,9.852393617021276,1
DSM2400,356,1,7.50561797752809,1
DSM3954,356,1,7.553370786516854,1
DSN3186,628,1,9.038216560509554,1
DSR3787,429,1,8.235431235431236,1
DTA2223,646,1,9.592879256965944,1
DTC2566,453,84,8.918322295805739,1
DTG1294,756,26,9.7989417989418,1
DTH1333,574,58,9.810104529616725,1
DTL2891,778,66,10.38560411311054,1
DTT1716,356,1,7.0,1
DTU3804,735,1,9.900680272108843,1
DTW1276,356,1,7.533707865168539,1
DTW3549,356,1,8.0,1
DWB0238,407,27,7.2899262899262895,1
DWB0865,355,1,8.0,1
DWB3085,760,95,10.303947368421053,1
DWB3415,356,1,8.0,1
DWC2994,356,1,7.01685393258427,1
DWD2621,356,1,9.0,1
DWF2268,356,1,7.0,1
DWK2099,635,1,10.124409448818898,1
DWY3973,356,1,7.036516853932584,1
DXM2433,1453,987,10.83826565726084,-1
DYH0315,356,1,7.160112359550562,1
DZG0889,780,106,10.282051282051285,1
DZW0126,356,1,8.0,1
EAB2522,356,1,7.53932584269663,1
EAH1653,658,23,8.27659574468085,1
EAH2882,355,1,8.0,1
EAH3107,356,1,7.036516853932584,1
EAH3550,356,1,8.0,1
EAL3873,749,71,9.456608811748998,1
EAM1432,632,1,9.871835443037977,1
EAM3642,356,1,7.0,1
EAP1555,356,1,7.52808988764045,1
EBC3242,356,1,7.0,1
EBD2562,731,83,10.254445964432284,1
EBH1882,356,1,7.0,1
EBS2201,761,106,9.335085413929042,1
ECA0976,356,1,7.0,1
ECA1221,356,1,8.0,1
ECB1341,356,1,7.553370786516854,1
ECB1683,461,27,8.127982646420824,1
ECM3591,356,1,8.0,1
ECS3353,479,109,8.812108559498956,1
EDF2361,688,53,10.247093023255816,1
EDJ1970,839,1,10.140643623361145,1
EDP1880,356,1,7.0,1
EDV1427,356,1,8.0,1
EEC3193,663,24,9.092006033182503,1
EEH0965,645,1,10.16279069767442,1
EFC1153,356,1,7.51123595505618,1
EFJ1685,356,1,7.044943820224719,1
EGB3624,356,1,7.140449438202247,1
EGC0931,737,97,9.237449118046133,1
EGD3972,458,25,9.35589519650655,1
EGG3374,356,1,7.502808988764045,1
EGP2104,356,1,8.0,1
EHB0942,373,1,7.174262734584451,1
EHD0024,356,1,8.536516853932584,1
EHD1744,175,5,9.548571428571428,1
EHV1237,356,1,7.525280898876405,1
EHW2450,356,1,7.087078651685394,1
EID1076,420,1,10.128571428571428,1
EIF1865,356,1,7.0,1
EIH0064,356,1,9.0,1
EIR1046,1811,965,11.369961347321922,-1
EIY2749,356,1,7.179775280898877,1
EJB1263,356,1,7.0,1
EJG0833,358,3,7.544692737430168,1
EJG1655,356,1,6.008426966292135,1
EJH2799,656,20,9.230182926829269,1
EJL1075,375,20,8.269333333333334,1
EJM2690,621,1,8.457326892109501,1
EJP2315,356,1,7.0,1
EJP2975,868,44,10.06221198156682,1
EJS1338,730,82,9.73972602739726,1
EKB0825,356,1,7.550561797752809,1
EKB3828,356,1,8.0,1
EKC3706,466,99,9.015021459227468,1
EKH0934,628,1,8.859872611464969,1
EKH2084,671,26,9.624441132637854,1
EKK0503,356,1,7.0,1
EKM0863,356,1,8.0,1
EKN3760,620,1,9.493548387096777,1
EKS3724,683,1,8.780380673499268,1
EKV3321,356,1,7.0,1
ELB0033,837,44,10.272401433691757,1
ELB3697,639,16,10.165884194053207,1
ELC1833,356,1,7.522471910112359,1
ELR1140,634,1,9.520504731861198,1
ELW1413,786,82,9.50763358778626,1
EMC2757,356,1,7.0,1
EMC3609,356,1,8.0,1
EMH1957,356,1,6.0,1
EMK3809,878,40,10.068337129840549,1
EMM3195,185,1,7.0,1
EMO0159,356,1,7.556179775280899,1
EMO2120,356,1,7.0,1
EMR3880,402,1,7.465174129353234,1
EMS1736,356,1,7.544943820224719,1
ENH3969,365,16,9.263013698630138,1
ENM2269,728,84,9.432692307692308,1
ENR1304,635,1,9.57007874015748,1
ENS1748,891,1,9.5645342312009,1
EPC3889,624,1,9.112179487179487,1
EPH2834,419,12,7.293556085918855,1
EPI3052,1488,935,10.95766129032258,-1
EPM3878,356,1,7.165730337078652,1
EPW3971,634,1,9.145110410094638,1
EQT0195,626,1,8.870607028753994,1
ERA0725,672,18,10.083333333333334,1
ERC1840,356,1,8.053370786516854,1
ERD1235,413,54,8.130750605326876,1
ERF2472,449,85,9.7728285077951,1
ERG3905,662,24,10.075528700906345,1
ERH0815,417,57,7.860911270983213,1
ERO2454,356,1,7.0,1
ESB2629,634,1,9.566246056782337,1
ESB2888,356,1,8.0,1
ESH1283,756,103,9.927248677248675,1
ESH2077,665,31,9.712781954887218,1
ESN2683,356,1,6.525280898876405,1
ESS3318,477,105,8.69392033542977,1
ESS3341,754,100,9.627320954907162,1
ETA0791,356,1,8.0,1
ETB0828,356,1,7.536516853932584,1
ETB0950,642,7,10.1791277258567,1
ETG2821,656,16,9.307926829268292,1
ETM2542,356,1,7.536516853932584,1
EUC1051,1775,953,11.256901408450704,-1
EUH0257,356,1,8.0,1
EUV1842,635,1,10.324409448818898,1
EVF1722,356,1,7.0,1
EVO1522,356,1,7.050561797752809,1
EWA1486,356,1,7.0,1
EYD2871,700,22,9.765714285714283,1
EZB3892,627,1,9.113237639553429,1
EZP3568,643,1,8.976671850699844,1
FAD3114,356,1,7.0,1
FAH1566,356,1,7.519662921348314,1
FAH1851,356,1,8.0,1
FAJ0523,676,1,9.998520710059172,1
FAJ3101,631,1,9.112519809825674,1
FAJ3608,429,27,8.212121212121213,1
FAL1867,632,1,9.09018987341772,1
FAP0199,411,56,7.313868613138686,1
FAR2869,356,1,7.51123595505618,1
FAW1969,672,34,10.331845238095235,1
FBD2277,356,1,7.061797752808989,1
FBM2755,356,1,7.036516853932584,1
FBM3728,356,1,6.53932584269663,1
FBY1064,356,1,8.073033707865168,1
FCB0563,356,1,7.542134831460674,1
FCE0695,356,1,7.0,1
FCK3307,356,1,7.525280898876405,1
FCM2190,651,17,9.035330261136712,1
FCM3792,356,1,8.0,1
FCM3926,356,1,7.0,1
FCS1128,728,84,10.104395604395604,1
FCS2824,771,95,8.929961089494164,1
FCY1157,356,1,8.0,1
FCY1819,356,1,8.0,1
FDD1052,1425,951,10.291929824561404,-1
FDD3893,729,56,9.982167352537722,1
FDF2135,225,27,9.408888888888889,-1
FDF3743,763,111,10.01572739187418,1
FDH0299,366,1,8.524590163934427,1
FDM1933,356,1,7.0,1
FDS0810,630,1,9.107936507936508,1
FDT0213,637,1,9.197802197802195,1
FDV1224,429,1,8.0,1
FES3442,356,1,8.0,1
FFP2270,685,21,9.071532846715328,1
FFP3169,356,1,8.008426966292134,1
FGC0114,798,43,9.093984962406015,1
FGG3666,356,1,7.530898876404494,1
FGH1958,356,1,6.0,1
FGK1026,356,1,8.508426966292134,1
FGN0375,356,1,7.522471910112359,1
FGS3275,356,1,8.0,1
FHA3387,873,27,10.643757159221076,1
FHM2067,754,113,10.420424403183024,1
FJA1848,362,1,8.171270718232044,1
FJC2198,356,1,7.0,1
FJO1828,756,65,9.90079365079365,1
FKA0393,356,1,7.0,1
FKD2779,623,1,9.510433386837882,1
FKH0804,356,1,8.50561797752809,1
FKJ1521,356,1,7.0,1
FKM1622,645,1,9.52093023255814,1
FKR3316,356,1,7.52808988764045,1
FKS0094,633,1,10.036334913112164,1
FLS0231,356,1,8.0,1
FMC1002,356,1,7.0,1
FMN0013,356,1,7.514044943820225,1
FMR0920,423,69,9.912529550827424,1
FMS3285,621,1,9.824476650563607,1
FMT2152,356,1,7.0,1
FNB1512,345,1,7.0,1
FNM1482,356,1,7.008426966292135,1
FNM2124,356,1,7.0,1
FNR0635,356,1,9.0,1
FNW3564,423,1,8.832151300236406,1
FPL3129,356,1,6.042134831460674,1
FPM2074,635,1,9.51496062992126,1
FPV3755,718,78,9.867688022284122,1
FQG2974,356,1,8.0,1
FQL3629,356,1,7.148876404494382,1
FRB3653,670,24,9.17313432835821,1
FRG1576,734,92,10.016348773841962,1
FRM3431,356,1,8.0,1
FSM0056,660,26,9.12878787878788,1
FSP0703,638,1,9.04858934169279,1
FTF1665,356,1,6.191011235955056,1
FTS0246,679,17,9.656848306332842,1
FVK1623,356,1,7.52808988764045,1
FVR0881,765,92,10.352941176470589,1
FXD3105,759,110,9.499341238471674,1
FYP1187,685,1,10.324087591240875,1
FZB3046,1794,1005,10.992753623188406,-1
FZM0318,405,41,9.812345679012346,1
FZS0969,356,1,7.0,1
FZW2101,356,1,8.0,1
GAA3681,356,1,8.002808988764045,1
GAB1206,356,1,7.578651685393258,1
GAB1885,356,1,7.078651685393258,1
GAB3758,709,26,9.763046544428772,1
GAC2529,356,1,7.544943820224719,1
GAF2480,739,1,11.075778078484438,1
GAH0525,862,79,10.125290023201856,1
GAH1760,1367,881,10.803218727139722,-1
GAN1584,773,77,9.428201811125485,1
GAP0715,733,92,9.05593451568895,1
GAW0808,356,1,7.0,1
GBB3816,643,1,9.944012441679629,1
GBC0907,762,79,9.933070866141732,1
GBH1126,624,1,9.907051282051285,1
GBJ3604,356,1,8.0,1
GCB0201,356,1,7.0,1
GCD1189,636,1,10.07861635220126,1
GCH0735,356,1,7.00561797752809,1
GCJ0831,219,1,7.506849315068493,1
GCK2071,356,1,8.0,1
GCL1782,640,1,9.15625,1
GCM0813,356,1,7.098314606741573,1
GCM1580,22,1,7.454545454545454,1
GCN1743,452,44,8.015486725663717,1
GCP2425,1724,946,11.137470997679817,-1
GCR2597,355,1,8.030985915492957,1
GCS2218,629,1,8.470588235294118,1
GCT3750,356,1,7.567415730337078,1
GDB2960,356,1,8.547752808988765,1
GDF3524,30,1,7.0,1
GDG2354,356,1,8.025280898876405,1
GDH0108,356,1,8.002808988764045,1
GDH2500,905,79,10.246408839779006,1
GDH3546,356,1,8.0,1
GDM3835,356,1,8.0,1
GDM3960,1033,88,9.558567279767669,1
GDP1856,356,1,7.0,1
GDR1066,356,1,8.053370786516854,1
GDS3165,356,1,7.519662921348314,1
GDY2724,808,88,9.183168316831685,1
GEB3079,356,1,8.0,1
GEB3975,633,1,9.135860979462874,1
GEG2093,422,19,8.270142180094787,1
GEH0420,356,1,7.0,1
GEH3406,659,28,10.590288315629742,1
GEK3441,356,1,8.0,1
GER1997,700,19,9.272857142857143,1
GES2626,901,1,9.60710321864595,1
GFB1385,749,108,9.377837116154874,1
GFJ2582,795,109,10.21383647798742,1
GFK3498,458,83,9.139737991266376,1
GFP2144,356,1,7.0,1
GFV3163,356,1,7.51685393258427,1
GGB3663,355,1,7.549295774647887,1
GGH1726,356,1,7.530898876404494,1
GGM3737,809,110,8.95673671199011,1
GHD1450,704,1,10.494318181818182,1
GHM3953,356,1,7.558988764044944,1
GHT3177,356,1,8.02808988764045,1
GIB0207,356,1,7.536516853932584,1
GIH0882,675,15,10.14074074074074,1
GIM0786,356,1,8.0,1
GIS1668,356,1,6.098314606741573,1
GIT2266,629,1,8.980922098569158,1
GJB0850,356,1,8.553370786516854,1
GJB2659,654,24,9.591743119266056,1
GJD1141,638,1,9.592476489028211,1
GJG0170,356,1,7.5,1
GJG0852,643,1,9.944012441679629,1
GJG1087,629,1,10.125596184419711,1
GJM0065,352,9,10.923295454545457,1
GJM0838,356,1,8.544943820224718,1
GJM2800,706,1,9.403682719546742,1
GJO3614,356,1,7.098314606741573,1
GJS0160,1004,147,9.81374501992032,-1
GJS0494,356,1,8.0,1
GJS3352,469,99,8.686567164179104,1
GJT1292,356,1,7.544943820224719,1
GKA3690,356,1,8.0,1
GKB1150,242,1,7.524793388429752,1
GKB2807,632,1,9.121835443037977,1
GKG2763,356,1,7.0,1
GKG3414,853,118,10.27667057444314,1
GKH1634,356,1,7.570224719101123,1
GKK2422,641,1,8.929797191887676,1
GKL0006,924,60,10.227272727272728,1
GKL1516,356,1,7.0,1
GKN0168,356,1,7.00561797752809,1
GKW2306,356,1,7.567415730337078,1
GLB0419,356,1,7.0,1
GLC3495,356,1,8.087078651685394,1
GLF0226,356,1,7.0,1
GLG1573,216,32,10.050925925925926,-1
GLM3106,356,1,7.01685393258427,1
GLM3450,356,1,8.0,1
GLN2107,660,22,10.033333333333331,1
GLR3888,356,1,7.0,1
GLS1193,356,1,8.0,1
GMA1698,629,1,9.017488076311606,1
GMB3703,441,1,8.244897959183673,1
GMC0953,356,1,8.002808988764045,1
GMC1209,452,51,9.91150442477876,1
GMF1213,654,19,9.703363914373089,1
GMH2027,336,1,7.0,1
GMI1134,774,87,10.11111111111111,1
GMK1449,632,1,10.583860759493673,1
GMM0224,724,85,10.273480662983426,1
GMY3938,268,1,7.537313432835821,1
GNA0183,356,1,7.514044943820225,1
GNB3337,106,1,9.273584905660377,1
GNC2237,622,1,9.479099678456592,1
GND1618,711,73,9.80731364275668,1
GNE1365,873,47,9.355097365406644,1
GNG2362,355,1,8.0,1
GNG2812,355,1,7.101408450704225,1
GNH1735,356,1,7.008426966292135,1
GNT0221,711,13,8.635724331926864,1
GNW3891,356,1,7.179775280898877,1
GOB3528,627,1,8.883572567783094,1
GOG3939,356,1,7.52808988764045,1
GOM0090,356,1,7.51685393258427,1
GOR0861,356,1,8.0,1
