user,login_count,pcs_used,avg_login_hour
CNH3475,756,108,10.333333333333334
CNK1711,636,1,10.180817610062894
CNP1183,356,1,7.109550561797753
CNR1031,356,1,8.0
CNS2548,356,1,7.514044943820225
CNT0946,754,106,9.297082228116711
CNT1188,356,1,8.0
CNW2408,356,1,8.0
COB0461,860,594,10.39186046511628
COD2351,356,1,8.0
COK3383,356,1,8.542134831460674
COW3840,356,1,8.0
CPC0724,1014,139,10.770216962524655
CPM1627,140,1,9.5
CPP0623,356,1,7.019662921348314
CPP2909,218,1,7.536697247706422
CPR1800,356,1,7.0
CPT1533,637,1,9.17425431711146
CQA3849,203,1,7.517241379310345
CQC0997,356,1,7.01685393258427
CQH1505,356,1,7.084269662921348
CQS2883,804,26,10.289800995024876
CRC0348,579,36,8.675302245250432
CRC0595,356,1,7.567415730337078
CRC2747,356,1,7.019662921348314
CRE2652,303,1,7.518151815181518
CRH3848,356,1,7.530898876404494
CRJ3070,356,1,7.098314606741573
CRL2357,717,1,10.211994421199442
CRL3842,356,1,7.0
CRM0139,570,97,8.836842105263157
CRP1186,356,1,8.0
CRP1915,356,1,9.0
CRP2489,457,91,9.192560175054705
CRP3682,712,14,10.348314606741573
CRT2273,356,1,7.00561797752809
CSB0827,356,1,7.558988764044944
CSB1660,369,14,6.105691056910569
CSB2910,681,43,9.701908957415565
CSB3932,654,22,9.597859327217126
CSC0233,356,1,7.0
CSC3074,356,1,8.0
CSE1265,356,1,7.519662921348314
CSG0135,356,1,9.0
CSG1600,356,1,7.0
CSL0428,667,1,9.365817091454273
CSL2055,713,64,9.771388499298737
CSM1212,412,54,8.131067961165048
CSM1554,716,74,9.879888268156424
CSM1565,356,1,7.533707865168539
CSM2819,417,55,7.884892086330935
CSM3502,687,1,10.24599708879185
CSP0483,355,1,7.0
CSP2186,659,23,9.110773899848255
CSP3434,356,1,8.0
CSR0612,356,1,7.544943820224719
CSR1682,356,1,7.0
CSR3140,436,13,9.571100917431192
CSR3225,386,31,7.375647668393782
CSS1313,379,1,7.649076517150395
CST2863,356,1,7.553370786516854
CSV3305,356,1,7.544943820224719
CSW3811,266,1,8.0
CTB3481,651,17,9.572964669738864
CTC0421,631,1,9.085578446909667
CTC0859,336,16,10.05952380952381
CTD1850,355,1,8.0
CTG3770,356,1,7.567415730337078
CTH0626,740,89,9.555405405405406
CTH0737,632,1,8.876582278481013
CTH0915,663,1,9.615384615384615
CTH2220,633,1,8.450236966824644
CTH3020,356,1,7.0
CTJ0669,356,1,7.514044943820225
CTJ2794,471,95,8.233545647558387
CTK0947,356,1,8.224719101123595
CTM1961,356,1,6.0
CTP2225,880,132,9.827272727272728
CTP3877,356,1,7.0
CTW2038,139,1,10.007194244604317
CUL3015,356,1,8.0
CUM2335,356,1,7.0
CUP2764,356,1,7.0
CUQ3097,356,1,6.502808988764045
CVB2703,728,89,10.244505494505495
CWA2549,174,1,7.551724137931035
CWA2554,764,30,10.065445026178011
CWB1463,356,1,8.53370786516854
CWC0490,678,39,10.029498525073747
CWF1289,355,1,7.538028169014084
CWH0038,356,1,8.0
CWH3033,356,1,7.530898876404494
CWH3487,356,1,7.544943820224719
CWK2870,659,23,9.597875569044007
CWL0561,356,1,7.514044943820225
CWP1829,356,1,7.530898876404494
CWR0043,1375,883,11.059636363636363
CWR0117,356,1,7.00561797752809
CWT3747,356,1,7.553370786516854
CXB2183,356,1,7.042134831460674
CXK3433,356,1,8.0
CXM1821,593,1,8.344013490725127
CYO1575,743,107,10.05114401076716
CZB3718,356,1,6.547752808988764
CZT2970,356,1,8.0
DAB0166,356,1,9.0
DAB2580,377,22,8.342175066312997
DAB3255,482,79,10.155601659751037
DAD1785,77,4,9.25974025974026
DAD2620,356,1,9.0
DAE1437,985,126,10.435532994923857
DAF3096,99,1,6.424242424242424
DAH2506,397,1,8.942065491183879
DAH3324,356,1,7.0
DAH3331,356,1,7.235955056179775
DAL1943,355,1,7.0
DAM0096,415,60,8.250602409638555
DAM2705,356,1,8.0
DAM2837,356,1,6.533707865168539
DAM2954,639,1,10.57433489827856
DAM3359,356,1,7.530898876404494
DAM3691,356,1,8.0
DAR0388,400,37,7.2525
DAR0709,857,1,9.035005834305718
DAR3637,356,1,7.0
DAS1955,147,1,6.0
DAS3775,356,1,8.0
DAT1981,337,37,11.270029673590505
DBB3846,633,1,9.500789889415481
DBC1073,356,1,8.044943820224718
DBC1152,356,1,7.547752808988764
DBC3871,805,91,9.344099378881987
DBF3582,665,26,9.374436090225563
DBF3635,891,135,9.547699214365881
DBG0477,707,10,10.724186704384724
DBG3320,356,1,7.544943820224719
DBG3727,356,1,6.533707865168539
DBH1596,450,88,7.908888888888889
DBL2605,356,1,7.547752808988764
DBR1558,176,1,9.551136363636363
DBR1798,356,1,7.0
DBS0880,356,1,8.014044943820224
DBS1363,356,1,7.014044943820225
DBT0141,783,114,10.022988505747126
DBV2736,356,1,7.01685393258427
DBW3679,356,1,7.542134831460674
DCB0401,641,1,10.15600624024961
DCB3597,229,1,8.0
DCC1431,637,1,9.907378335949765
DCC2999,665,27,8.663157894736843
DCC3689,384,28,8.393229166666666
DCF2185,356,1,7.008426966292135
DCG2203,356,1,6.522471910112359
DCM3288,356,1,8.0
DCM3596,1001,27,9.921078921078921
DCR1531,729,84,9.363511659807957
DCW0174,356,1,7.0
DCW1901,356,1,7.0
DCW2405,759,55,10.446640316205533
DDC0980,758,111,9.478891820580476
DDF2937,324,1,8.50925925925926
DDG0528,629,1,9.942766295707472
DDG1703,356,1,7.0
DDG1822,356,1,8.0
DDH1041,622,1,9.840836012861736
DDL3007,356,1,7.00561797752809
DDS3149,356,1,7.502808988764045
DDW3361,356,1,7.51685393258427
DEF0998,637,1,10.080062794348509
DEL0913,356,1,7.51685393258427
DEN0236,356,1,7.0
DEP0163,752,108,9.775265957446809
DER0400,356,1,7.0
DER2162,480,112,8.60625
DEY2638,356,1,7.51123595505618
DFC2060,529,1,8.516068052930057
DFC3287,356,1,8.0
DFH1681,356,1,7.0
DFM2933,654,21,9.619266055045872
DFP3615,697,59,9.332855093256814
DFW1467,356,1,7.0
DGE3194,257,1,7.01556420233463
DGG3429,370,42,8.475675675675676
DGH3295,356,1,8.0
DGN3358,430,19,8.05813953488372
DGQ3744,390,26,7.88974358974359
DGS1079,633,1,10.14691943127962
DHB2364,356,1,8.0
DHC1989,356,1,7.0
DHG0533,685,52,10.04087591240876
DHG0962,663,20,10.242835595776771
DHG1830,725,76,9.928275862068965
DHK0367,373,12,7.630026809651475
DHL2219,633,1,8.507109004739336
DHM1476,356,1,7.02808988764045
DHR2541,631,1,9.541996830427893
DHS2419,820,115,9.473170731707317
DIA0731,356,1,8.058988764044944
DIP3310,637,1,9.543171114599685
DIR3921,356,1,7.0
DIW1749,356,1,7.51123595505618
DJA0740,825,43,9.18909090909091
DJB1236,348,17,9.637931034482758
DJB2983,230,1,8.0
DJC0073,356,1,7.522471910112359
DJF0760,356,1,8.51123595505618
DJF2329,730,84,9.16027397260274
DJF2576,356,1,8.0
DJF3394,633,1,10.497630331753555
DJH0971,761,125,9.387647831800264
DJH1506,692,11,9.358381502890174
DJP2420,186,1,7.0
DJP3230,356,1,7.0
DJR2389,356,1,7.544943820224719
DJS1127,875,1,10.253714285714286
DJS1271,627,1,9.562998405103668
DKB0260,461,96,9.494577006507592
DKD2409,395,1,8.99240506329114
DKE0797,356,1,8.0
DKF2721,356,1,7.0
DKM2980,356,1,8.0
DKP0671,630,1,9.468253968253968
DKR0027,356,1,8.00561797752809
DKR0860,431,9,8.34338747099768
DKS1509,356,1,7.112359550561798
DKW1659,356,1,6.0
DLC2903,356,1,8.0
DLG2673,356,1,7.0
DLM0608,356,1,7.530898876404494
DLM1680,777,102,9.498069498069498
DLM2440,1686,922,10.880782918149466
DLM2826,631,1,8.530903328050712
DLP1445,356,1,8.525280898876405
DLR1423,356,1,8.0
DLW2729,333,1,6.516516516516517
DMA3455,356,1,8.036516853932584
DMB1429,753,108,10.201859229747676
DMB2533,355,1,7.523943661971831
DMC1438,356,1,8.0
DMC1766,1411,909,10.637136782423813
DMD0486,356,1,7.230337078651686
DMG1298,356,1,7.522471910112359
DMH0011,477,1,6.0
DMH1232,652,22,9.970858895705522
DMJ1815,356,1,8.0
DMM2063,157,1,8.0
DMR0336,356,1,8.0
DMR2518,356,1,7.514044943820225
DMS1977,518,1,10.14092664092664
DMS3400,636,1,10.492138364779874
DMW2128,658,19,9.151975683890578
DNB1999,695,66,9.588489208633094
DNB2574,436,1,8.314220183486238
DNB3545,197,1,10.065989847715736
DND3309,356,1,7.533707865168539
DNH0308,356,1,8.0
DNM0275,453,76,7.82560706401766
DNM2823,637,1,9.167974882260596
DNM3903,356,1,8.0
DNN0488,356,1,8.0
DNS1758,2217,1226,11.265223274695535
DNS1768,1735,935,11.281268011527377
DNV1964,434,65,8.714285714285714
DOB2696,356,1,8.0
DOC1734,356,1,7.51123595505618
DOM0586,50,1,8.0
DOS1990,731,92,9.612859097127224
DOT1898,281,1,7.099644128113879
DOW1266,356,1,7.558988764044944
DPC3722,637,1,8.547880690737834
DPF3215,631,1,8.0
DPF3360,35,1,7.571428571428571
DPM2971,77,10,10.246753246753247
DQS0752,356,1,7.053370786516854
DRB0202,797,1,9.010037641154328
DRB0756,356,1,8.525280898876405
DRB1780,355,1,7.0
DRC2296,671,1,9.540983606557377
DRD0097,356,1,8.0
DRF1498,873,76,9.391752577319588
DRF3306,356,1,7.556179775280899
DRF3992,356,1,8.0
DRH3557,769,68,9.214564369310793
DRJ0794,356,1,8.0
DRK3644,247,1,7.0
DRM2927,356,1,7.542134831460674
DRN0782,363,1,7.950413223140496
DRS0032,356,1,7.123595505617978
DRW1207,630,1,9.55079365079365
DSA3620,730,88,9.468493150684932
DSB0245,419,61,7.167064439140812
DSB0307,356,1,8.0
DSB2463,356,1,9.0
DSB2734,356,1,7.014044943820225
DSC2208,356,1,6.530898876404494
DSD1293,356,1,7.544943820224719
DSF2557,356,1,8.0
DSJ1384,636,1,9.2374213836478
DSM1286,752,114,9.852393617021276
DSM2400,356,1,7.50561797752809
DSM3954,356,1,7.553370786516854
DSN3186,628,1,9.038216560509554
DSR3787,429,1,8.235431235431236
DTA2223,646,1,9.592879256965944
DTC2566,453,84,8.918322295805739
DTG1294,756,26,9.798941798941799
DTH1333,574,58,9.810104529616725
DTL2891,778,66,10.38560411311054
DTT1716,356,1,7.0
DTU3804,735,1,9.900680272108843
DTW1276,356,1,7.533707865168539
DTW3549,356,1,8.0
DWB0238,407,27,7.2899262899262895
DWB0865,355,1,8.0
DWB3085,760,95,10.303947368421053
DWB3415,356,1,8.0
DWC2994,356,1,7.01685393258427
DWD2621,356,1,9.0
DWF2268,356,1,7.0
DWK2099,635,1,10.124409448818898
DWY3973,356,1,7.036516853932584
DXM2433,1453,987,10.83826565726084
DYH0315,356,1,7.160112359550562
DZG0889,780,106,10.282051282051283
DZW0126,356,1,8.0
EAB2522,356,1,7.53932584269663
EAH1653,658,23,8.27659574468085
EAH2882,355,1,8.0
EAH3107,356,1,7.036516853932584
EAH3550,356,1,8.0
EAL3873,749,71,9.456608811748998
EAM1432,632,1,9.871835443037975
EAM3642,356,1,7.0
EAP1555,356,1,7.52808988764045
EBC3242,356,1,7.0
EBD2562,731,83,10.254445964432284
EBH1882,356,1,7.0
EBS2201,761,106,9.335085413929042
ECA0976,356,1,7.0
ECA1221,356,1,8.0
ECB1341,356,1,7.553370786516854
ECB1683,461,27,8.127982646420824
ECM3591,356,1,8.0
ECS3353,479,109,8.812108559498956
EDF2361,688,53,10.247093023255815
EDJ1970,839,1,10.140643623361145
EDP1880,356,1,7.0
EDV1427,356,1,8.0
EEC3193,663,24,9.092006033182503
EEH0965,645,1,10.162790697674419
EFC1153,356,1,7.51123595505618
EFJ1685,356,1,7.044943820224719
EGB3624,356,1,7.140449438202247
EGC0931,737,97,9.237449118046133
EGD3972,458,25,9.35589519650655
EGG3374,356,1,7.502808988764045
EGP2104,356,1,8.0
EHB0942,373,1,7.174262734584451
EHD0024,356,1,8.536516853932584
EHD1744,175,5,9.548571428571428
EHV1237,356,1,7.525280898876405
EHW2450,356,1,7.087078651685394
EID1076,420,1,10.128571428571428
EIF1865,356,1,7.0
EIH0064,356,1,9.0
EIR1046,1811,965,11.369961347321922
EIY2749,356,1,7.179775280898877
EJB1263,356,1,7.0
EJG0833,358,3,7.544692737430168
EJG1655,356,1,6.008426966292135
EJH2799,656,20,9.230182926829269
EJL1075,375,20,8.269333333333334
EJM2690,621,1,8.457326892109501
EJP2315,356,1,7.0
EJP2975,868,44,10.06221198156682
EJS1338,730,82,9.73972602739726
EKB0825,356,1,7.550561797752809
EKB3828,356,1,8.0
EKC3706,466,99,9.015021459227468
EKH0934,628,1,8.859872611464969
EKH2084,671,26,9.624441132637854
EKK0503,356,1,7.0
EKM0863,356,1,8.0
EKN3760,620,1,9.493548387096775
EKS3724,683,1,8.780380673499268
EKV3321,356,1,7.0
ELB0033,837,44,10.272401433691757
ELB3697,639,16,10.165884194053207
ELC1833,356,1,7.522471910112359
ELR1140,634,1,9.520504731861198
ELW1413,786,82,9.507633587786259
EMC2757,356,1,7.0
EMC3609,356,1,8.0
EMH1957,356,1,6.0
EMK3809,878,40,10.068337129840547
EMM3195,185,1,7.0
EMO0159,356,1,7.556179775280899
EMO2120,356,1,7.0
EMR3880,402,1,7.465174129353234
EMS1736,356,1,7.544943820224719
ENH3969,365,16,9.263013698630138
ENM2269,728,84,9.432692307692308
ENR1304,635,1,9.57007874015748
ENS1748,891,1,9.564534231200899
EPC3889,624,1,9.112179487179487
EPH2834,419,12,7.293556085918855
EPI3052,1488,935,10.95766129032258
EPM3878,356,1,7.165730337078652
EPW3971,634,1,9.145110410094638
EQT0195,626,1,8.870607028753994
ERA0725,672,18,10.083333333333334
ERC1840,356,1,8.053370786516854
ERD1235,413,54,8.130750605326876
ERF2472,449,85,9.7728285077951
ERG3905,662,24,10.075528700906345
ERH0815,417,57,7.860911270983213
ERO2454,356,1,7.0
ESB2629,634,1,9.566246056782335
ESB2888,356,1,8.0
ESH1283,756,103,9.927248677248677
ESH2077,665,31,9.712781954887218
ESN2683,356,1,6.525280898876405
ESS3318,477,105,8.69392033542977
ESS3341,754,100,9.627320954907162
ETA0791,356,1,8.0
ETB0828,356,1,7.536516853932584
ETB0950,642,7,10.179127725856699
ETG2821,656,16,9.307926829268293
ETM2542,356,1,7.536516853932584
EUC1051,1775,953,11.256901408450704
EUH0257,356,1,8.0
EUV1842,635,1,10.324409448818898
EVF1722,356,1,7.0
EVO1522,356,1,7.050561797752809
EWA1486,356,1,7.0
EYD2871,700,22,9.765714285714285
EZB3892,627,1,9.113237639553429
EZP3568,643,1,8.976671850699844
FAD3114,356,1,7.0
FAH1566,356,1,7.519662921348314
FAH1851,356,1,8.0
FAJ0523,676,1,9.998520710059172
FAJ3101,631,1,9.112519809825674
FAJ3608,429,27,8.212121212121213
FAL1867,632,1,9.090189873417721
FAP0199,411,56,7.313868613138686
FAR2869,356,1,7.51123595505618
FAW1969,672,34,10.331845238095237
FBD2277,356,1,7.061797752808989
FBM2755,356,1,7.036516853932584
FBM3728,356,1,6.53932584269663
FBY1064,356,1,8.073033707865168
FCB0563,356,1,7.542134831460674
FCE0695,356,1,7.0
FCK3307,356,1,7.525280898876405
FCM2190,651,17,9.035330261136712
FCM3792,356,1,8.0
FCM3926,356,1,7.0
FCS1128,728,84,10.104395604395604
FCS2824,771,95,8.929961089494164
FCY1157,356,1,8.0
FCY1819,356,1,8.0
FDD1052,1425,951,10.291929824561404
FDD3893,729,56,9.982167352537722
FDF2135,225,27,9.408888888888889
FDF3743,763,111,10.015727391874181
FDH0299,366,1,8.524590163934427
FDM1933,356,1,7.0
FDS0810,630,1,9.107936507936508
FDT0213,637,1,9.197802197802197
FDV1224,429,1,8.0
FES3442,356,1,8.0
FFP2270,685,21,9.071532846715328
FFP3169,356,1,8.008426966292134
FGC0114,798,43,9.093984962406015
FGG3666,356,1,7.530898876404494
FGH1958,356,1,6.0
FGK1026,356,1,8.508426966292134
FGN0375,356,1,7.522471910112359
FGS3275,356,1,8.0
FHA3387,873,27,10.643757159221076
FHM2067,754,113,10.420424403183024
FJA1848,362,1,8.171270718232044
FJC2198,356,1,7.0
FJO1828,756,65,9.90079365079365
FKA0393,356,1,7.0
FKD2779,623,1,9.510433386837882
FKH0804,356,1,8.50561797752809
FKJ1521,356,1,7.0
FKM1622,645,1,9.52093023255814
FKR3316,356,1,7.52808988764045
FKS0094,633,1,10.036334913112164
FLS0231,356,1,8.0
FMC1002,356,1,7.0
FMN0013,356,1,7.514044943820225
FMR0920,423,69,9.912529550827424
FMS3285,621,1,9.824476650563607
FMT2152,356,1,7.0
FNB1512,345,1,7.0
FNM1482,356,1,7.008426966292135
FNM2124,356,1,7.0
FNR0635,356,1,9.0
FNW3564,423,1,8.832151300236406
FPL3129,356,1,6.042134831460674
FPM2074,635,1,9.51496062992126
FPV3755,718,78,9.867688022284122
FQG2974,356,1,8.0
FQL3629,356,1,7.148876404494382
FRB3653,670,24,9.17313432835821
FRG1576,734,92,10.016348773841962
FRM3431,356,1,8.0
FSM0056,660,26,9.128787878787879
FSP0703,638,1,9.04858934169279
FTF1665,356,1,6.191011235955056
FTS0246,679,17,9.656848306332842
FVK1623,356,1,7.52808988764045
FVR0881,765,92,10.352941176470589
FXD3105,759,110,9.499341238471674
FYP1187,685,1,10.324087591240875
FZB3046,1794,1005,10.992753623188406
FZM0318,405,41,9.812345679012346
FZS0969,356,1,7.0
FZW2101,356,1,8.0
GAA3681,356,1,8.002808988764045
GAB1206,356,1,7.578651685393258
GAB1885,356,1,7.078651685393258
GAB3758,709,26,9.763046544428773
GAC2529,356,1,7.544943820224719
GAF2480,739,1,11.075778078484438
GAH0525,862,79,10.125290023201856
GAH1760,1367,881,10.803218727139722
GAN1584,773,77,9.428201811125485
GAP0715,733,92,9.05593451568895
GAW0808,356,1,7.0
GBB3816,643,1,9.944012441679627
GBC0907,762,79,9.933070866141732
GBH1126,624,1,9.907051282051283
GBJ3604,356,1,8.0
GCB0201,356,1,7.0
GCD1189,636,1,10.078616352201259
GCH0735,356,1,7.00561797752809
GCJ0831,219,1,7.506849315068493
GCK2071,356,1,8.0
GCL1782,640,1,9.15625
GCM0813,356,1,7.098314606741573
GCM1580,22,1,7.454545454545454
GCN1743,452,44,8.015486725663717
GCP2425,1724,946,11.137470997679815
GCR2597,355,1,8.030985915492957
GCS2218,629,1,8.470588235294118
GCT3750,356,1,7.567415730337078
GDB2960,356,1,8.547752808988765
GDF3524,30,1,7.0
GDG2354,356,1,8.025280898876405
GDH0108,356,1,8.002808988764045
GDH2500,905,79,10.246408839779006
GDH3546,356,1,8.0
GDM3835,356,1,8.0
GDM3960,1033,88,9.558567279767667
GDP1856,356,1,7.0
GDR1066,356,1,8.053370786516854
GDS3165,356,1,7.519662921348314
GDY2724,808,88,9.183168316831683
GEB3079,356,1,8.0
GEB3975,633,1,9.135860979462874
GEG2093,422,19,8.270142180094787
GEH0420,356,1,7.0
GEH3406,659,28,10.590288315629742
GEK3441,356,1,8.0
GER1997,700,19,9.272857142857143
GES2626,901,1,9.60710321864595
GFB1385,749,108,9.377837116154874
GFJ2582,795,109,10.213836477987421
GFK3498,458,83,9.139737991266376
GFP2144,356,1,7.0
GFV3163,356,1,7.51685393258427
GGB3663,355,1,7.549295774647887
GGH1726,356,1,7.530898876404494
GGM3737,809,110,8.95673671199011
GHD1450,704,1,10.494318181818182
GHM3953,356,1,7.558988764044944
GHT3177,356,1,8.02808988764045
GIB0207,356,1,7.536516853932584
GIH0882,675,15,10.14074074074074
GIM0786,356,1,8.0
GIS1668,356,1,6.098314606741573
GIT2266,629,1,8.980922098569158
GJB0850,356,1,8.553370786516854
GJB2659,654,24,9.591743119266056
GJD1141,638,1,9.592476489028213
GJG0170,356,1,7.5
GJG0852,643,1,9.944012441679627
GJG1087,629,1,10.125596184419713
GJM0065,352,9,10.923295454545455
GJM0838,356,1,8.544943820224718
GJM2800,706,1,9.403682719546742
GJO3614,356,1,7.098314606741573
GJS0160,1004,147,9.813745019920319
GJS0494,356,1,8.0
GJS3352,469,99,8.686567164179104
GJT1292,356,1,7.544943820224719
GKA3690,356,1,8.0
GKB1150,242,1,7.524793388429752
GKB2807,632,1,9.121835443037975
GKG2763,356,1,7.0
GKG3414,853,118,10.276670574443141
GKH1634,356,1,7.570224719101123
GKK2422,641,1,8.929797191887676
GKL0006,924,60,10.227272727272727
GKL1516,356,1,7.0
GKN0168,356,1,7.00561797752809
GKW2306,356,1,7.567415730337078
GLB0419,356,1,7.0
GLC3495,356,1,8.087078651685394
GLF0226,356,1,7.0
GLG1573,216,32,10.050925925925926
GLM3106,356,1,7.01685393258427
GLM3450,356,1,8.0
GLN2107,660,22,10.033333333333333
GLR3888,356,1,7.0
GLS1193,356,1,8.0
GMA1698,629,1,9.017488076311606
GMB3703,441,1,8.244897959183673
GMC0953,356,1,8.002808988764045
GMC1209,452,51,9.91150442477876
GMF1213,654,19,9.703363914373089
GMH2027,336,1,7.0
GMI1134,774,87,10.11111111111111
GMK1449,632,1,10.583860759493671
GMM0224,724,85,10.273480662983426
GMY3938,268,1,7.537313432835821
GNA0183,356,1,7.514044943820225
GNB3337,106,1,9.273584905660377
GNC2237,622,1,9.479099678456592
GND1618,711,73,9.80731364275668
GNE1365,873,47,9.355097365406644
GNG2362,355,1,8.0
GNG2812,355,1,7.101408450704225
GNH1735,356,1,7.008426966292135
GNT0221,711,13,8.635724331926864
GNW3891,356,1,7.179775280898877
GOB3528,627,1,8.883572567783094
GOG3939,356,1,7.52808988764045
GOM0090,356,1,7.51685393258427
GOR0861,356,1,8.0
GPB2691,642,1,8.577881619937695
GPD3917,444,81,7.88963963963964
GPL1911,356,1,9.0
GRA0329,356,1,8.0
GRG3005,356,1,7.0
GRL2886,356,1,8.0
GRL3110,356,1,7.0
GRM1511,239,1,7.0
GRM3793,356,1,8.0
GRP0277,876,119,9.979452054794521
GRP1402,356,1,7.0
GRY1398,455,40,7.351648351648351
GSA2720,356,1,7.0
GSA3815,356,1,8.0
GSB0666,356,1,7.51123595505618
GSC0192,356,1,7.0
GSC0530,785,85,10.157961783439491
GSH1593,356,1,7.0
GSM0930,455,93,7.8901098901098905
GSS0841,356,1,8.530898876404494
GST1100,356,1,7.0
GTC0747,408,49,7.5318627450980395
GTG1348,356,1,7.542134831460674
GTH3729,356,1,6.556179775280899
GTL3389,365,10,8.602739726027398
GUC0473,356,1,9.0
GUC3945,710,1,9.547887323943662
GVC0049,320,237,11.5875
GVC1358,664,28,9.61144578313253
GWC0137,356,1,9.0
GWM1366,356,1,7.0
GWM3260,836,111,10.39952153110048
GWW3788,356,1,8.0
GYH3476,656,23,8.929878048780488
GYM1926,356,1,7.050561797752809
GYO2169,356,1,7.53932584269663
GYS2461,356,1,9.0
GZM3990,635,1,9.925984251968504
HAC1300,356,1,7.550561797752809
HAF0394,748,69,9.287433155080214
HAF1891,82,1,9.024390243902438
HAG3196,872,73,9.30848623853211
HAG3665,356,1,7.575842696629214
HAH3895,356,1,8.0
HAL1200,356,1,8.0
HAM2252,356,1,7.51685393258427
HAP3000,356,1,7.219101123595506
HAP3738,663,1,8.686274509803921
HAR1101,356,1,7.0
HAR3571,379,1,8.902374670184697
HAR3632,631,1,9.036450079239303
HBB1759,1829,1056,11.013668671405139
HBC0081,470,75,10.406382978723403
HBC0999,823,93,10.065613608748482
HBC1540,356,1,8.0
HBC3497,356,1,8.0
HBD1371,637,1,9.205651491365778
HBH2368,645,1,10.044961240310078
HBM0676,479,105,8.67223382045929
HBM2126,356,1,7.0
HBS0255,356,1,7.550561797752809
HBS2551,642,1,9.562305295950155
HCB1383,779,93,9.536585365853659
HCB1643,644,1,9.548136645962733
HCF2857,237,13,9.556962025316455
HCH3338,356,1,7.0
HCH3685,641,1,10.170046801872076
HCM2945,356,1,8.55056179775281
HCO3108,356,1,7.050561797752809
HCR1322,633,1,9.540284360189574
HCR3675,356,1,7.553370786516854
HCS2231,814,57,9.702702702702704
HCS2401,635,1,10.100787401574804
HDB1666,1005,1,8.423880597014925
HDC0789,356,1,8.0
HDC2132,356,1,7.0
HDG2848,625,1,9.5056
HDH3751,356,1,7.5
HDK0634,762,109,11.360892388451443
HDL2297,356,1,7.53932584269663
HDN1139,788,106,9.892131979695431
HDN2609,756,84,9.956349206349206
HDP1890,819,49,9.396825396825397
HDT0242,342,1,8.529239766081872
HEB3754,641,1,9.510140405616225
HES2103,408,13,8.161764705882353
HET0359,749,101,10.4913217623498
HEW2164,356,1,7.51685393258427
HFF2540,356,1,7.564606741573034
HGD1664,416,1,6.375
HGH0727,435,1,8.0
HGJ2592,765,68,10.41045751633987
HGR0198,356,1,7.0
HHD2393,726,80,9.161157024793388
HHF1995,795,19,9.316981132075473
HHG1038,356,1,8.0
HHK0652,356,1,7.550561797752809
HHL2311,636,1,9.569182389937106
HHM0869,782,71,10.038363171355499
HHS3357,356,1,7.567415730337078
HHW2471,356,1,9.0
HIA2415,676,45,9.053254437869823
HID1899,871,84,9.507462686567164
HIF0482,226,1,7.0
HIP0148,653,20,9.516079632465544
HIS1706,357,1,8.030812324929972
HJA0779,658,20,9.5790273556231
HJB0220,356,1,6.564606741573034
HJB0286,356,1,7.073033707865169
HJD3439,686,41,10.084548104956268
HJG2157,750,105,9.756
HJG3868,356,1,7.0
HJH2588,356,1,8.148876404494382
HJH2977,356,1,8.0
HJR1160,356,1,8.039325842696629
HJR2127,356,1,7.0
HJR3540,356,1,7.0
HJV1586,356,1,7.0
HJW2646,632,1,9.511075949367088
HKA0686,356,1,7.0
HKD1826,356,1,7.519662921348314
HKH0204,780,108,9.307692307692308
HKK2716,662,22,8.963746223564955
HKM3016,634,1,10.012618296529968
HKR2901,356,1,8.0
HKT1778,633,1,9.148499210110584
HKW2615,649,1,11.044684129429893
HLC0943,739,80,9.27063599458728
HLC1172,449,87,8.135857461024498
HLD1109,356,1,7.52808988764045
HLD1270,356,1,7.530898876404494
HLM1007,356,1,7.502808988764045
HLM1564,356,1,7.508426966292135
HLO2756,554,43,7.7671480144404335
HLS2098,632,1,10.04746835443038
HLS2733,356,1,6.522471910112359
HLZ2414,75,13,9.24
HMA1258,356,1,7.0
HMB0805,919,9,10.664853101196954
HMC0592,356,1,7.553370786516854
HMG0642,356,1,9.0
HMM2628,523,16,7.6500956022944555
HMM2768,647,19,8.956723338485316
HMM2841,356,1,6.530898876404494
HMP3391,356,1,8.567415730337078
HMR0098,575,1,8.584347826086956
HMS2212,356,1,6.525280898876405
HMS3795,356,1,8.0
HMT1024,356,1,7.0
HMV2340,356,1,7.0
HMY0235,1013,46,9.352418558736426
HNB2571,394,15,8.360406091370558
HNB3661,760,109,10.12236842105263
HNC0074,681,40,9.27165932452276
HNG1909,355,1,9.0
HNM3405,797,90,10.537013801756586
HNV3655,356,1,7.0
HOE0301,356,1,8.508426966292134
HOJ2172,356,1,7.550561797752809
HPR2023,89,1,7.0
HQB0118,356,1,7.52808988764045
HQB3494,470,97,9.240425531914894
HQF1912,405,1,9.17283950617284
HRF2044,356,1,7.544943820224719
HRK2972,356,1,8.0
HRL2565,355,1,8.0
HSA2065,787,83,10.235069885641677
HSF1454,356,1,8.539325842696629
HSH0292,356,1,7.0
HSH3606,898,120,10.223830734966592
HSK0639,720,23,11.077777777777778
HSP1675,637,1,9.050235478806908
HSS3959,356,1,7.01685393258427
HTC1750,422,1,7.518957345971564
HTR1551,410,17,8.451219512195122
HUC1396,639,1,9.123630672926447
HUM0431,356,1,7.0
HUM2481,356,1,9.0
HVR0633,651,25,11.087557603686635
HVS1143,356,1,7.53932584269663
HWC3907,206,1,8.0
